OBJECT_ID,SEMIMAJOR_AXIS,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,PERIOD,VELOCITY_PERIGEE,VELOCITY_APOGEE,RCS_SIZE,OBJECT_TYPE
2002-032CK,7165.777,0.0064051,98.9586,258.4227,118.5415,242.2234,14.31224695,6036.7879552273935,7.5061799773668705,7.410636277572359,SMALL,DEBRIS
2002-032CL,7130.907,0.0072515,98.5987,253.2133,52.8303,307.9478,14.41735412,5992.777820456282,7.530881358300078,7.422447295566564,SMALL,DEBRIS
2002-032CM,7145.904,0.0042868,98.6838,253.1716,33.0545,327.3307,14.37199444,6011.691721751043,7.500705064085485,7.436671518152746,SMALL,DEBRIS
2002-032CN,7188.506,0.0036109,98.6589,245.9149,160.9072,199.347,14.24442088,6065.532655055893,7.4733920121046715,7.4196148536132505,SMALL,DEBRIS
2002-032CP,7182.4,0.0026459,98.9215,255.3798,150.5727,209.6949,14.26258826,6057.806509237335,7.4693560398022045,7.429934008264024,SMALL,DEBRIS
2002-032CQ,7150.921,0.0035934,98.6592,252.4297,30.0745,330.2494,14.35687125,6018.024296205903,7.492875427195106,7.439218441088815,SMALL,DEBRIS
2002-032CR,7189.41,0.001855,98.7593,250.8276,204.9471,155.0813,14.24173473,6066.676682160053,7.459812069704883,7.43218741066879,SMALL,DEBRIS
2002-032CS,7178.329,0.0041507,98.6237,248.9472,127.4591,233.0376,14.27472486,6052.656064994027,7.482726431069277,7.420866089593761,SMALL,DEBRIS
2002-032CT,7183.92,0.0010111,98.6479,247.4169,210.7161,149.3428,14.25806273,6059.729265898664,7.456366553143298,7.441303518933421,SMALL,DEBRIS
2002-032CU,7146.125,0.0075253,98.8006,257.4021,329.7427,29.9423,14.37132708,6011.970886129188,7.5249196359223625,7.412510989238838,SMALL,DEBRIS
2002-032CV,7146.313,0.0041699,98.6753,253.9509,24.8914,335.4271,14.37075867,6012.208679028635,7.49961261775642,7.437327072940184,SMALL,DEBRIS
2002-032CW,7178.405,0.0007166,98.6456,248.9742,283.5264,76.5119,14.27449872,6052.751952609374,7.457034710062328,7.446354941038348,SMALL,DEBRIS
2002-032CX,7126.889,0.0098416,98.6979,256.3559,328.0638,31.4609,14.42954863,5987.713283031501,7.552542144798533,7.405332723494739,SMALL,DEBRIS
2002-032CY,7113.727,0.0087783,98.9592,264.5895,35.2444,325.4508,14.46961634,5971.13274946722,7.551492606676974,7.420067758324879,SMALL,DEBRIS
2002-032CZ,7090.589,0.0121242,98.4331,247.6924,38.8214,322.1615,14.54049767,5942.02495408811,7.589155312862434,7.407334866628254,SMALL,DEBRIS
2002-032DA,7159.144,0.0024232,98.6407,251.4606,22.9236,337.3024,14.33214226,6028.407926227213,7.479812624920044,7.443650090069084,SMALL,DEBRIS
2002-032DB,7183.053,0.0011304,98.5206,244.583,257.6573,102.3342,14.26064563,6058.631722692908,7.4577069099359505,7.44086556361185,SMALL,DEBRIS
2021-045A,7579.833,0.0002256,87.9163,235.0416,84.7346,205.9649,13.15568068,6567.505103050282,7.2533237680059095,7.250051806476305,LARGE,PAYLOAD
2021-045B,7579.863,0.0002359,87.9171,235.0459,90.7841,99.9241,13.15560219,6567.544286621516,7.253383909927859,7.2499625704931265,LARGE,PAYLOAD
2021-045C,7579.823,0.0002219,87.9112,234.9925,95.2979,225.4387,13.15570649,6567.492218352159,7.253301591704975,7.250083290599591,MEDIUM,PAYLOAD
2021-045D,7579.842,0.0002109,87.9091,234.9017,97.9922,272.7336,13.15565749,6567.516679852388,7.253212971587506,7.250154211448605,MEDIUM,PAYLOAD
2021-045E,7579.871,0.000245,87.9102,234.8927,106.4978,34.292,13.15558071,6567.555009892071,7.253445728332163,7.249892410488151,MEDIUM,PAYLOAD
2021-045F,7579.982,0.000227,87.9119,235.0007,87.3047,186.7778,13.15529332,6567.698484430296,7.253262930891884,7.2499706968583855,MEDIUM,PAYLOAD
2021-045G,7579.851,0.000266,87.9103,235.0612,81.2186,149.473,13.15563458,6567.528116914297,7.253608615441058,7.249750721857335,MEDIUM,PAYLOAD
2021-045H,7579.873,0.0001946,87.9106,234.9368,99.6383,341.0738,13.15557495,6567.557885411918,7.253078901968352,7.250256552888837,MEDIUM,PAYLOAD
2021-045J,7579.854,0.0002236,87.9098,234.9775,87.3293,43.4133,13.15562567,6567.532564948696,7.2532990272022575,7.250056077000958,LARGE,PAYLOAD
2021-045K,7483.76,0.0008473,88.0715,235.0177,98.4077,121.2846,13.40982115,6443.0389513435075,7.304272058156865,7.291904717574788,LARGE,PAYLOAD
2021-045L,7579.916,0.0002382,87.9062,235.1643,102.7752,257.3645,13.15546475,6567.612900182792,7.253375531343358,7.24992084614624,MEDIUM,PAYLOAD
2021-045M,7579.854,0.0002372,87.911,234.8932,75.8804,354.9297,13.15562608,6567.5323602690905,7.253397898799909,7.249957702851197,MEDIUM,PAYLOAD
2021-045N,7579.855,0.0002327,87.9104,234.8942,88.9764,11.708,13.1556225,6567.534147471927,7.253364241671575,7.249989311299799,LARGE,PAYLOAD
2021-045P,7579.849,0.0001906,87.9088,234.9603,86.9884,303.7155,13.15563963,6567.525595864928,7.253062584369517,7.250298243795667,MEDIUM,PAYLOAD
2021-045Q,7579.86,0.0002399,87.9133,235.0424,77.8619,342.8845,13.15561033,6567.540222970408,7.253414540758939,7.249935187159212,LARGE,PAYLOAD
2021-045R,7579.873,0.0002163,87.9122,235.0111,96.1931,64.5938,13.15557688,6567.5569219128,7.25323735958719,7.250100287654092,MEDIUM,PAYLOAD
2021-045S,7579.867,0.0002086,87.9127,235.0176,71.9666,328.8632,13.15559162,6567.54956338482,7.253183895200406,7.250158497977191,MEDIUM,PAYLOAD
2021-045T,7579.834,0.0002029,87.9133,234.9808,97.3655,243.3663,13.15567674,6567.507069955567,7.2531579040680345,7.250215169671375,MEDIUM,PAYLOAD
2021-045U,7579.834,0.0002758,87.9156,234.9998,83.492,157.1479,13.15567688,6567.507000065511,7.253686755775605,7.2496867253695045,MEDIUM,PAYLOAD
2021-045V,7579.831,0.0002103,87.9122,235.0426,93.3048,167.3807,13.15568425,6567.503320855394,7.253212847449692,7.250162787553651,MEDIUM,PAYLOAD
2021-045W,7579.839,0.0001803,87.9106,235.0419,111.8315,268.8666,13.15566426,6567.513300160793,7.252991888463178,7.250376931065017,MEDIUM,PAYLOAD
2021-045X,7579.828,0.0001473,87.9119,235.0426,115.9123,214.7854,13.15569364,6567.498633238163,7.252758215595727,7.250621867709456,MEDIUM,PAYLOAD
2021-045Y,7579.832,0.0002046,87.914,235.0429,86.1723,214.5051,13.1556825,6567.504194480218,7.2531714963226035,7.250204105674435,LARGE,PAYLOAD
2021-045Z,7579.95,0.0002221,87.9122,234.8145,93.2005,148.6792,13.15537591,6567.6572521446105,7.253242305589527,7.2500211307803095,LARGE,PAYLOAD
2021-045AA,7579.844,0.0001835,87.9109,234.9678,66.782,23.9209,13.15565215,6567.51934566771,7.253013205966338,7.250351838480684,LARGE,PAYLOAD
2021-045AB,7579.855,0.0002289,87.913,234.9112,82.1699,38.5681,13.15562194,6567.53442703447,7.253336370183027,7.250016552698981,MEDIUM,PAYLOAD
2021-045AC,7579.963,0.0002086,87.9108,234.8082,106.8973,284.9374,13.15534172,6567.674321119801,7.253137976485158,7.250112598415234,MEDIUM,PAYLOAD
2021-045AD,7579.836,0.000223,87.9156,235.0474,63.7464,246.954,13.15567132,6567.509775700294,7.253302619570694,7.250068367840502,MEDIUM,PAYLOAD
2021-045AE,7579.844,0.0002318,87.9117,234.9092,76.3411,144.3368,13.15565051,6567.520164382963,7.253362630766395,7.250000751134471,MEDIUM,PAYLOAD
2021-045AF,7579.84,0.0002776,87.9124,234.889,107.241,243.4866,13.15566072,6567.51506738462,7.253696644052259,7.24967050933048,LARGE,PAYLOAD
2021-045AG,7579.929,0.0002088,87.9161,234.9303,79.9374,71.8445,13.15543131,6567.629594502439,7.253156287911755,7.250128002151989,MEDIUM,PAYLOAD
2021-045AH,7579.85,0.0003006,87.9141,235.0582,88.5806,122.1581,13.15563699,6567.5269137994055,7.253859966513872,7.249500256430854,MEDIUM,PAYLOAD
2021-045AJ,7579.856,0.0002575,87.9097,235.0021,94.6175,16.0668,13.15561907,6567.535859792875,7.253543193115687,7.249808580034099,MEDIUM,PAYLOAD
2021-045AK,7579.836,0.0002981,87.9124,235.0421,93.9198,156.7757,13.15567329,6567.508792246695,7.2538484493191016,7.249524993695738,LARGE,PAYLOAD
2021-045AL,7579.958,0.0001556,87.9152,234.9284,88.2688,215.7744,13.15535531,6567.66753645364,7.252756278567625,7.250499571957284,MEDIUM,PAYLOAD
2021-045AM,7579.85,0.0002859,87.9096,235.0141,95.3301,85.3493,13.15563466,6567.528076976864,7.2537520508318485,7.249605540896374,LARGE,PAYLOAD
2021-046A,6763.067,0.0007106,41.469,172.4732,290.6011,64.3538,15.60943632,5535.113390949149,7.682554428983027,7.671643735767159,LARGE,PAYLOAD
2021-047A,42165.634,0.0002391,0.1663,285.034,136.2189,113.438,1.00268566,86168.58049012089,3.0753418928485274,3.0738716158985855,LARGE,PAYLOAD
2021-047B,22678.852,0.7117282,28.703,71.2642,279.1055,13.2831,2.5419743,33989.32868833489,10.21585384477955,1.7204498800519392,LARGE,ROCKET BODY
1961-015MN,7310.843,0.0138104,66.8558,63.414,226.8158,207.2272,13.88837893,6221.028417749255,7.486577118477018,7.282608753905072,SMALL,DEBRIS
1961-015MP,7348.22,0.0108519,67.0626,34.5749,302.9951,56.073,13.78254804,6268.797304333576,7.445449055440076,7.28558930030734,SMALL,DEBRIS
1961-015MQ,7870.148,0.0353107,67.3203,51.9067,329.7247,28.3768,12.43450286,6948.408068483084,7.372572846203416,6.869669306231435,SMALL,DEBRIS
1961-015MR,7602.211,0.0468247,66.6668,153.8199,189.6654,169.5133,13.09763384,6596.611346404839,7.588387168730649,6.909526701147755,SMALL,DEBRIS
1961-015MS,7326.209,0.0032868,65.9154,184.7226,288.5025,71.2473,13.84470822,6240.651563547362,7.400425337198161,7.351937271774988,SMALL,DEBRIS
1961-015MT,7171.523,0.0039532,65.8151,111.3248,262.2251,97.435,14.29504931,6044.050504922672,7.484797259797281,7.425852479248884,SMALL,DEBRIS
1961-015MU,7258.16,0.011152,66.8071,172.0916,321.6843,37.6355,14.03986671,6153.9045764915245,7.493748286219164,7.328451118458201,SMALL,DEBRIS
1961-015MV,7311.625,0.0212018,65.8427,323.7398,348.4257,11.1977,13.88615089,6222.026584935087,7.541732424866039,7.228575314242997,SMALL,DEBRIS
1961-015MW,6826.816,0.0012052,66.9025,332.9364,183.9949,176.1112,15.39130474,5613.559178999141,7.6503829096256935,7.631964624377713,SMALL,DEBRIS
1961-015MX,7321.057,0.0019741,66.5363,290.5811,100.637,259.6929,13.8593255,6234.069616158448,7.393317391248838,7.364184606554973,SMALL,DEBRIS
1961-015MY,7388.823,0.0145243,65.8483,107.3325,267.1717,91.2711,13.66909909,6320.826224985689,7.4522865848555035,7.238907277835619,SMALL,DEBRIS
1961-015MZ,7735.052,0.0517851,67.9353,92.8577,267.7984,86.3688,12.76168047,6770.268241953561,7.560444842638763,6.815961217189927,SMALL,DEBRIS
1961-015NA,7254.793,0.0113437,66.7162,288.0083,132.3536,228.7224,14.04964036,6149.623605027281,7.49692344750924,7.328745506594573,SMALL,DEBRIS
1961-015NB,7160.581,0.012386,66.657,136.7666,218.8058,140.41,14.32782841,6030.222970823532,7.5539517416183415,7.369114641398298,SMALL,DEBRIS
1961-015NC,7266.049,0.0088434,67.0025,148.7004,114.8042,246.2275,14.01700617,6163.941069307528,7.472405864607466,7.341401441080347,SMALL,DEBRIS
1961-015ND,7192.596,0.0049971,65.7956,235.6842,307.6394,52.0164,14.23227183,6070.710356858044,7.481630472818041,7.407229351390489,SMALL,DEBRIS
1961-015NE,7182.425,0.0047304,66.5975,113.649,97.3332,337.048,14.26251578,6057.837294115864,7.484930385088716,7.414450354438458,SMALL,DEBRIS
1961-015NF,7528.471,0.0362607,68.1569,125.1062,157.2703,204.488,13.2905378,6500.865600788555,7.545190199894568,7.017149566333309,SMALL,DEBRIS
1961-015NG,7295.481,0.0064899,66.761,309.3832,224.6983,312.0219,13.93226921,6201.430556480039,7.439786651414433,7.343842377380456,SMALL,DEBRIS
1961-015NH,7170.615,0.0092543,65.8782,94.9078,267.3317,91.7179,14.2977662,6042.902002412097,7.525059330563053,7.387058122021598,SMALL,DEBRIS
1961-015NJ,7289.95,0.0013598,66.9095,194.7805,342.0033,18.0565,13.94812709,6194.380037011837,7.404523662605937,7.384413665627006,SMALL,DEBRIS
1998-067SK,6790.836,0.0001918,51.643,27.0164,250.1329,109.9454,15.51378915,5569.239027591141,7.66285398959212,7.659915082484097,MEDIUM,DEBRIS
2011-037NZ,7632.296,0.1270176,51.5458,105.3527,271.5135,74.1002,13.0202698,6635.807193488418,8.211148747966918,6.360316237081973,SMALL,DEBRIS
2011-037PA,9077.382,0.2334795,50.7926,180.3774,43.708,332.6555,10.0383386,8607.001959467676,8.406063367405519,5.2237754218171935,MEDIUM,DEBRIS
2021-041BL,6954.716,0.001719,53.0345,87.5167,95.7995,264.4949,14.96868588,5772.049777291471,7.583605861876632,7.557578166531798,MEDIUM,DEBRIS
2021-049A,42165.177,0.0001579,0.0934,98.5935,220.9563,85.9383,1.00270196,86167.17972706465,3.0751088459253153,3.0741378798673127,LARGE,PAYLOAD
2021-049B,16077.006,0.5900601,27.1075,33.8718,14.672,356.9023,4.25887609,20287.04244363212,9.80647620480789,2.528247752868791,LARGE,ROCKET BODY
2021-050A,6871.09,0.0013021,97.4997,15.3348,130.2955,350.6611,15.24278347,5668.25607475483,7.626434392099086,7.6065994587219325,MEDIUM,TBA
2021-050B,6871.413,0.0013947,97.501,15.3995,130.4907,341.464,15.24170945,5668.655493232749,7.626961734417728,7.6057167177804486,MEDIUM,TBA
2021-050C,6871.111,0.0013645,97.5023,15.3997,129.6583,343.3356,15.24271357,5668.282068230192,7.626898631886832,7.6061131872596075,MEDIUM,TBA
2021-050D,6873.027,0.0013371,97.5,15.2752,120.8729,3.9464,15.23634067,5670.6529390038895,7.625626780626184,7.6052615598261655,LARGE,TBA
2021-051A,6799.474,0.0036068,97.4743,222.7284,138.3591,222.0415,15.48423522,5579.868735680444,7.6841816622617385,7.6289502580515505,MEDIUM,PAYLOAD
2021-051B,6804.059,0.0037281,97.4767,222.6855,138.4136,221.996,15.46858613,5585.513716242921,7.682523852750757,7.625454179847428,MEDIUM,ROCKET BODY
1998-067SL,6788.235,0.0004028,51.6433,25.0591,298.2643,61.794,15.52270755,5566.039282882708,7.665939787131172,7.6597665926014145,SMALL,PAYLOAD
1998-067SM,6769.856,0.0005252,51.6397,22.6926,314.2803,45.7758,15.58596221,5543.449858011685,7.677278004528635,7.669218024814024,MEDIUM,PAYLOAD
2019-063AL,7194.202,0.0097849,98.6197,324.6865,181.9748,178.1058,14.22750821,6072.742937464803,7.516700777375631,7.371025860991868,SMALL,DEBRIS
2021-054A,26560.863,0.0003185,55.0631,40.2708,171.2916,186.5912,2.00557768,43079.857171126874,3.8751285874822288,3.872660916525202,LARGE,PAYLOAD
2021-055A,6976.0,0.0006211,34.9961,248.2834,211.495,148.5383,14.90023295,5798.567062000196,7.563719180722885,7.554329360773761,LARGE,PAYLOAD
2021-055B,6975.983,0.0006104,34.9955,248.0983,229.8631,130.1539,14.90028762,5798.545786728914,7.563647568750392,7.554419500611253,LARGE,PAYLOAD
2021-055C,7003.666,0.0077468,35.073,263.1096,329.2628,30.3552,14.81203143,5833.095913164694,7.6027487292279385,7.4858602928556595,LARGE,ROCKET BODY
2021-055D,6975.958,0.0005887,34.9989,247.8407,305.4341,54.59,14.90036734,5798.514763327976,7.563496800128663,7.5545967784389605,LARGE,PAYLOAD
2021-055E,6971.438,0.0007529,35.0064,245.8464,2.238,357.8401,14.91486107,5792.879973504171,7.56719086053976,7.555804757139213,MEDIUM,PAYLOAD
2021-056A,6842.446,0.0008562,67.142,169.3488,263.3764,212.6562,15.33859774,5632.848677860953,7.638973539042476,7.62590375110665,LARGE,PAYLOAD
1998-067SP,6787.117,0.0003536,51.6427,24.3231,334.8015,25.2802,15.52654385,5564.664025342639,7.666194303190927,7.660774686956012,SMALL,PAYLOAD
1998-067SN,6780.612,0.0003572,51.6419,24.9292,318.7914,41.2807,15.54888937,5556.6669711278555,7.66989685088323,7.664419433106587,SMALL,PAYLOAD
2021-057A,6798.198,0.0003791,51.6457,28.5788,158.6589,26.9938,15.48859622,5578.297656725924,7.6601387187325924,7.654333002503073,LARGE,PAYLOAD
2021-058A,6836.238,0.0043102,60.6662,111.6812,274.7225,84.8956,15.35949872,5625.183580209967,7.668885430655336,7.603060290209265,LARGE,TBA
2021-058B,6883.059,0.0030268,60.7046,122.1262,24.0697,149.2393,15.20304164,5683.073298482394,7.6329537287234945,7.586886316873482,MEDIUM,PAYLOAD
2021-058C,6883.327,0.0031697,60.7113,122.1928,31.6064,141.4459,15.20215612,5683.404335410812,7.633897135030286,7.585655718350924,MEDIUM,PAYLOAD
2021-058D,6884.684,0.0036655,60.694,122.9764,39.6051,62.4884,15.19766055,5685.085524561213,7.636929664945138,7.581147801990089,SMALL,PAYLOAD
2021-058E,6884.66,0.0036513,60.6945,122.7243,39.487,74.1211,15.19774066,5685.055557462053,7.636834853030781,7.581268990467016,SMALL,PAYLOAD
2021-058F,6886.133,0.0034866,60.6882,122.4969,33.3479,137.4422,15.19286493,5686.880018882653,7.634760650179946,7.58170691436939,MEDIUM,PAYLOAD
2021-058G,6886.708,0.0038562,60.6893,122.9299,21.7258,97.8909,15.19096186,5687.592451107635,7.637263994836175,7.578588623967544,MEDIUM,PAYLOAD
2021-058H,6887.422,0.0039772,60.6936,121.8449,24.1403,11.078,15.18860009,5688.4768502717225,7.637792437916046,7.577279055572146,SMALL,PAYLOAD
2021-059A,6896.034,0.0008886,97.524,72.5788,206.7412,18.2454,15.16015736,5699.1492864029215,7.609482863362547,7.59597129679583,LARGE,PAYLOAD
2021-059B,6894.441,0.0009465,97.5237,72.8483,215.0622,343.7853,15.16541168,5697.174717251065,7.610802449966712,7.596408824495435,LARGE,PAYLOAD
2021-059C,6896.268,0.0001737,97.5244,72.8412,211.4871,308.7093,15.15938467,5699.439778118645,7.603915231312615,7.601274089927516,LARGE,PAYLOAD
2021-059D,6906.256,0.0009127,97.5283,71.9872,166.3232,193.8247,15.12651063,5711.826217782521,7.60403200542308,7.590164262489355,SMALL,PAYLOAD
2021-059E,6907.079,0.0009542,97.5291,71.5197,164.7851,195.3668,15.12380591,5712.847712682661,7.603893899674199,7.589396462011078,SMALL,PAYLOAD
2021-059F,6907.012,0.0009218,97.5292,71.8517,165.6831,194.4662,15.12402608,5712.764547150266,7.603684472074203,7.589679229414173,SMALL,PAYLOAD
2021-059G,6906.34,0.0009116,97.5283,72.0533,162.497,197.6577,15.12623567,5711.930045580203,7.603977905111714,7.590126959117481,SMALL,PAYLOAD
2021-059H,6906.909,0.0009259,97.5292,71.5288,166.7178,193.4298,15.1243645,5712.636719380837,7.603772398373786,7.589704757874816,MEDIUM,PAYLOAD
2021-059J,6906.259,0.0009102,97.5285,71.9874,166.5301,193.6175,15.12649991,5711.830265696937,7.604010909561952,7.590181155943927,SMALL,PAYLOAD
2021-059K,6906.65,0.0009415,97.5291,71.5345,164.6748,195.477,15.12521491,5712.3155283484175,7.604033416503611,7.589728489668949,SMALL,PAYLOAD
2021-059L,6905.89,0.0009669,97.5302,71.5776,168.7911,191.3537,15.12771449,5711.371671980834,7.604646330696139,7.589954670987612,SMALL,PAYLOAD
2021-059M,6907.556,0.0009525,97.5286,71.5074,167.3555,192.7917,15.12224022,5713.439195717259,7.603618848776142,7.589147738601664,SMALL,PAYLOAD
2021-059N,6905.843,0.0009732,97.5302,72.0993,167.2327,192.9152,15.12786708,5711.314063185172,7.604719190644792,7.5899317563431845,SMALL,PAYLOAD
2021-059P,7026.206,0.0009404,97.5263,65.8499,287.8264,72.1919,14.74081473,5861.277112733917,7.539054849213778,7.5248887166844085,MEDIUM,PAYLOAD
2021-059Q,6906.505,0.0009898,97.531,71.7054,167.1755,192.9729,15.12569392,5712.13462714311,7.6044818752917065,7.589442928520892,MEDIUM,PAYLOAD
2021-059R,6906.366,0.0009778,97.5309,71.5744,167.3844,192.7633,15.1261493,5711.962660582756,7.6044665124766,7.5896097447123205,SMALL,PAYLOAD
2021-059S,6906.511,0.0010031,97.5306,71.5704,167.076,193.0729,15.12567137,5712.14314303855,7.604578284894621,7.589337268203308,MEDIUM,PAYLOAD
2021-059T,6907.209,0.0009854,97.5288,72.0301,156.8992,203.2683,15.12338136,5713.008086175776,7.604060800062734,7.589089469786821,SMALL,PAYLOAD
2021-059U,6906.443,0.0010212,97.5304,71.8951,165.2665,194.8865,15.12589644,5712.058147609531,7.604754211838844,7.589238106882965,SMALL,PAYLOAD
2021-059V,6906.218,0.0011102,97.5296,71.961,168.6482,191.5001,15.12663473,5711.779357549146,7.605554500506903,7.588685854864371,MEDIUM,PAYLOAD
2021-059W,6905.825,0.0010384,97.531,71.786,164.4975,195.6576,15.12792722,5711.291358261836,7.605225446130533,7.589447297953075,SMALL,PAYLOAD
2021-059X,6906.961,0.0010787,97.5272,71.9825,162.2743,312.7433,15.12419462,5712.70088562243,7.604906179111543,7.588517033492109,MEDIUM,PAYLOAD
2021-059Y,6906.277,0.0010831,97.5211,71.4348,165.5571,194.5971,15.12644,5711.852888055617,7.605315458298701,7.588858648323817,MEDIUM,PAYLOAD
2021-059Z,6906.434,0.0011374,97.5292,71.7478,166.2126,193.9418,15.12592432,5712.047619183117,7.605642044176782,7.588360385812911,MEDIUM,PAYLOAD
2021-059AA,6906.38,0.0010937,97.5219,71.6311,161.5219,198.6411,15.12610266,5711.980272914529,7.605339888692544,7.588722143048429,MEDIUM,PAYLOAD
2021-059AB,6905.21,0.0011456,97.5318,72.1429,164.3446,195.8141,15.12994773,5710.528650980344,7.606379197502109,7.588971403853196,SMALL,PAYLOAD
2021-059AC,6892.759,0.0011596,97.4819,72.0671,142.1414,333.3734,15.17096222,5695.090314449416,7.613352791295468,7.5957163547137565,MEDIUM,PAYLOAD
2021-059AD,6907.715,0.0009521,97.5229,71.5597,134.9461,225.2543,15.12171944,5713.635962022584,7.603528969925078,7.589064102061242,LARGE,PAYLOAD
2021-059AE,6905.92,0.0011446,97.5272,71.5918,162.2615,197.9018,15.12761609,5711.408822511968,7.605981364960993,7.588589658967006,MEDIUM,PAYLOAD
2021-059AF,6905.879,0.0011004,97.5271,71.5915,159.5447,200.6227,15.12774957,5711.358427782328,7.60566714212315,7.588946988733555,MEDIUM,PAYLOAD
2021-059AG,6906.051,0.0011636,97.5196,71.9965,156.3586,203.8182,15.12718459,5711.571739338443,7.606053201351135,7.588372967061569,SMALL,TBA
2021-059AH,6905.215,0.0012248,97.5298,72.1194,160.4642,199.706,15.12992966,5710.535471187379,7.606978070407006,7.58836681199504,MEDIUM,PAYLOAD
2021-059AJ,6905.687,0.0012104,97.5297,71.7836,160.568,199.6015,15.12838051,5711.120231467526,7.606609572720513,7.588217753724583,MEDIUM,PAYLOAD
2021-059AK,6906.404,0.0010391,97.5187,72.1211,151.8928,329.5415,15.12602549,5712.009414311784,7.604912276711305,7.5891241534567175,MEDIUM,PAYLOAD
